Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,humidity ,,,,,,,
42140,potato,180,60,90,5.02,421.14,28.50727273,78.95371989,,,,,,,
9129,moong,20,40,20,5.38,510.05,33.37333333,85.49997454,,,,,,,
34015,jowar,80,40,40,5.5,199.2125,21.3,83.6912729,,,,,,,
86473,moong,20,40,20,5.56,98.98,34.92333333,85.49997454,,,,,,,
5660,sunflower,50,60,30,5.36,840.46,33.58333333,50.59023438,,,,,,,
12173,coriander,10,20,20,6.44,1026.64,29.18636364,85.21199775,,,,,,,
98200,cotton,120,40,20,5.38,297.66,29.56666667,79.84347425,,,,,,,
84962,sweetpotato,90,20,120,5.12,579.75,34.01,81.53893093,,,,,,,
39692,moong,20,40,20,5.52,182.5,29.2,85.49997454,,,,,,,
68330,wheat,60,30,30,6.11,19.38,22.766,69.69871028,,,,,,,
66792,jowar,80,40,40,5.46,1011.49,30.43,83.6912729,,,,,,,
89019,sweetpotato,90,20,120,4.96,1111.68,28.64818182,81.53893093,,,,,,,
99246,barley,70,40,45,5.54,75.32,22.676,83.67990891,,,,,,,
72297,wheat,60,30,30,6.1,15.34,27.276,69.69871028,,,,,,,
8999,jowar,80,40,40,5.4,510.05,33.37333333,83.6912729,,,,,,,
99197,barley,70,40,45,5.48,75.32,22.676,83.67990891,,,,,,,
32044,jute,80,40,40,5.62,1543.76,27.33333333,79.63986421,,,,,,,
99430,turmeric,25,60,100,5.18,1411.78,19.94545455,80.86305427,,,,,,,
68540,sunflower,50,60,30,5.36,884.5,27.65454545,50.59023438,,,,,,,
8943,moong,20,40,20,5.32,510.05,33.37333333,85.49997454,,,,,,,
99417,horsegram,20,60,20,5.88,1110.78,25.66666667,53.04408395,,,,,,,
90431,wheat,60,30,30,6.5,19.38,22.766,69.69871028,,,,,,,
72011,moong,20,40,20,5.58,1151.02,28.03333333,85.49997454,,,,,,,
16153,horsegram,20,60,20,6.18,297.66,29.56666667,53.04408395,,,,,,,
75779,onion,120,60,65,6.04,556.2,28.54545455,81.80738171,,,,,,,
70163,wheat,60,30,30,6.12,75.32,22.676,69.69871028,,,,,,,
79447,jowar,80,40,40,5.62,840.46,33.58333333,83.6912729,,,,,,,
23155,blackpepper,100,60,50,4.82,884.5,27.65454545,80.74631724,,,,,,,
10667,sunflower,50,60,30,5.48,75.32,22.676,50.59023438,,,,,,,
46410,pumpkin,80,50,30,5.58,884.5,27.65454545,83.88524631,,,,,,,
70107,banana,100,75,50,6.52,689.88,29.03727273,80.35812258,,,,,,,
66767,soyabean,20,60,20,5.42,1011.49,30.43,48.43839821,,,,,,,
33670,turmeric,25,60,100,5.02,1098.26,15.5,80.86305427,,,,,,,
38812,barley,70,40,45,5.62,75.32,22.676,83.67990891,,,,,,,
3396,cotton,120,40,20,5.5,884.5,27.65454545,79.84347425,,,,,,,
58463,wheat,60,30,30,6.11,122.42,18.58,69.69871028,,,,,,,
54660,coriander,10,20,20,6.46,942.8,28.99454545,85.21199775,,,,,,,
27336,jowar,80,40,40,5.32,199.2125,21.3,83.6912729,,,,,,,
56551,rice,80,40,40,5.42,127.68,20.8,82.27282154,,,,,,,
9749,horsegram,20,60,20,6.16,770.44,28.68,53.04408395,,,,,,,
11686,banana,100,75,50,6.4,1026.64,29.18636364,80.35812258,,,,,,,
35528,wheat,60,30,30,6.12,73.47,23.562,69.69871028,,,,,,,
64845,cotton,120,40,20,5.68,790.98,30.61666667,79.84347425,,,,,,,
44559,jowar,80,40,40,5.6,70.11,25.6,83.6912729,,,,,,,
84079,onion,120,60,65,5.98,98.94,25.574,81.80738171,,,,,,,
67776,wheat,60,30,30,6.3,113.7,30.26666667,69.69871028,,,,,,,
41551,maize,80,40,20,5.38,1151.02,28.03333333,65.09224945,,,,,,,
60884,rice,80,40,40,5.6,411.52,34.73,82.27282154,,,,,,,
69410,rice,80,40,40,5.48,34.81,34.66666667,82.27282154,,,,,,,
55227,potato,180,60,90,5.1,75.32,22.676,78.95371989,,,,,,,
85480,wheat,60,30,30,6.12,152.54,22.28,69.69871028,,,,,,,
11449,wheat,60,30,30,6.3,127.68,20.8,69.69871028,,,,,,,
52899,maize,80,40,20,5.48,207.55,26.43333333,65.09224945,,,,,,,
8586,maize,80,40,20,5.5,1145.22,28.5,65.09224945,,,,,,,
9985,potato,180,60,90,5.08,689.88,29.03727273,78.95371989,,,,,,,
25330,potato,180,60,90,4.86,2169.32,23.73636364,78.95371989,,,,,,,
91842,sweetpotato,90,20,120,5,579.75,34.01,81.53893093,,,,,,,
19027,banana,100,75,50,6.54,1026.64,29.18636364,80.35812258,,,,,,,
11295,maize,80,40,20,5.54,1712.66,11.2,65.09224945,,,,,,,
63592,potato,180,60,90,5.12,2569.52,4.9,78.95371989,,,,,,,
86388,rice,80,40,40,5.4,497.88,25.03333333,82.27282154,,,,,,,
45860,barley,70,40,45,5.34,19.38,22.766,83.67990891,,,,,,,
9406,blackpepper,100,60,50,4.86,884.5,27.65454545,80.74631724,,,,,,,
17313,maize,80,40,20,5.42,75.32,22.676,65.09224945,,,,,,,
30738,maize,80,40,20,5.5,579.75,34.01,65.09224945,,,,,,,
14042,rapeseed,50,40,20,5.04,73.47,23.562,67.94262421,,,,,,,
63299,sweetpotato,90,20,120,5.02,1037.32,28.08181818,81.53893093,,,,,,,
9298,jowar,80,40,40,5.62,297.66,29.56666667,83.6912729,,,,,,,
81679,wheat,60,30,30,6.1,73.47,23.562,69.69871028,,,,,,,
14277,soyabean,20,60,20,5.58,607.48,26.36666667,48.43839821,,,,,,,
21745,rapeseed,50,40,20,4.86,85.24316,21.482,67.94262421,,,,,,,
11499,sweetpotato,90,20,120,5.1,2169.32,23.73636364,81.53893093,,,,,,,
1155,coriander,10,20,20,6.36,1026.64,29.18636364,85.21199775,,,,,,,
97093,rapeseed,50,40,20,4.86,70.598,18.92,67.94262421,,,,,,,
19078,ragi,50,40,20,5.66,840.46,33.58333333,80.86078808,,,,,,,
95463,maize,80,40,20,5.54,199.2125,21.3,65.09224945,,,,,,,
32325,rapeseed,50,40,20,4.92,87.2,23.106,67.94262421,,,,,,,
11887,moong,20,40,20,5.42,87.2,23.106,85.49997454,,,,,,,
41406,jute,80,40,40,5.34,840.46,33.58333333,79.63986421,,,,,,,
45816,sunflower,50,60,30,5.68,66.52,20.312,50.59023438,,,,,,,
88625,garlic,50,10,60,5.36,1111.68,28.64818182,87.04405082,,,,,,,
35928,maize,80,40,20,5.42,70.11,25.6,65.09224945,,,,,,,
96230,soyabean,20,60,20,5.48,1011.49,30.43,48.43839821,,,,,,,
64378,sunflower,50,60,30,5.36,87.2,23.106,50.59023438,,,,,,,
66825,jute,80,40,40,5.42,1011.49,30.43,79.63986421,,,,,,,
67100,jowar,80,40,40,5.46,70.11,25.6,83.6912729,,,,,,,
14778,sunflower,50,60,30,5.58,70.598,18.92,50.59023438,,,,,,,
99332,rice,80,40,40,5.44,579.75,34.01,82.27282154,,,,,,,
67343,banana,100,75,50,6.52,143.023456,29.6,80.35812258,,,,,,,
81413,coriander,10,20,20,6.58,1111.68,28.64818182,85.21199775,,,,,,,
50219,moong,20,40,20,5.52,94.02,22.38,85.49997454,,,,,,,
77134,rice,80,40,40,5.42,579.75,34.01,82.27282154,,,,,,,
54901,rice,80,40,40,5.66,579.75,34.01,82.27282154,,,,,,,
87859,horsegram,20,60,20,5.9,1246.715,22.6,53.04408395,,,,,,,
37172,jowar,80,40,40,5.54,510.05,33.37333333,83.6912729,,,,,,,
76059,barley,70,40,45,5.4,19.38,22.766,83.67990891,,,,,,,
4863,horsegram,20,60,20,6,654.34,29.26666667,53.04408395,,,,,,,
91796,rapeseed,50,40,20,5.12,75.32,22.676,67.94262421,,,,,,,
84908,moong,20,40,20,5.62,579.75,34.01,85.49997454,,,,,,,
9026,maize,80,40,20,5.44,510.05,33.37333333,65.09224945,,,,,,,
43772,soyabean,20,60,20,5.38,1011.49,30.43,48.43839821,,,,,,,
91550,onion,120,60,65,5.86,75.32,22.676,81.80738171,,,,,,,
21759,rapeseed,50,40,20,5.08,85.24316,21.482,67.94262421,,,,,,,
70005,potato,180,60,90,4.96,75.32,22.676,78.95371989,,,,,,,
56267,horsegram,20,60,20,6.16,654.34,29.26666667,53.04408395,,,,,,,
82110,wheat,60,30,30,6.12,70.11,25.6,69.69871028,,,,,,,
81126,banana,100,75,50,6.38,1603.2375,22.89090909,80.35812258,,,,,,,
51190,maize,80,40,20,5.38,199.2125,21.3,65.09224945,,,,,,,
80026,wheat,60,30,30,6.3,15.34,27.276,69.69871028,,,,,,,
81655,garlic,50,10,60,5.4,1111.68,28.64818182,87.04405082,,,,,,,
87339,jowar,80,40,40,5.6,790.98,30.61666667,83.6912729,,,,,,,
47959,onion,120,60,65,5.9,34.81,34.66666667,81.80738171,,,,,,,
38068,pineapple,160,40,120,6.68,884.5,27.65454545,82.35223047,,,,,,,
82792,moong,20,40,20,5.64,167.38,23.56,85.49997454,,,,,,,
31198,maize,80,40,20,5.62,1166.94,28.33333333,65.09224945,,,,,,,
59978,sunflower,50,60,30,5.48,70.11,25.6,50.59023438,,,,,,,
96298,onion,120,60,65,6.06,1111.68,28.64818182,81.80738171,,,,,,,
26139,sunflower,50,60,30,5.54,1151.02,28.03333333,50.59023438,,,,,,,
239,sunflower,50,60,30,5.34,1712.66,11.2,50.59023438,,,,,,,
64704,moong,20,40,20,5.54,94.02,22.38,85.49997454,,,,,,,
86670,maize,80,40,20,5.36,840.46,33.58333333,65.09224945,,,,,,,
84825,coriander,10,20,20,6.32,75.32,22.676,85.21199775,,,,,,,
98560,rice,80,40,40,5.66,579.75,34.01,82.27282154,,,,,,,
47392,barley,70,40,45,5.44,75.32,22.676,83.67990891,,,,,,,
38778,jowar,80,40,40,5.54,579.75,34.01,83.6912729,,,,,,,
86898,coriander,10,20,20,6.48,1299.26,26.51818182,85.21199775,,,,,,,
19185,rice,80,40,40,5.32,1151.02,28.03333333,82.27282154,,,,,,,
43685,sweetpotato,90,20,120,4.96,1111.68,28.64818182,81.53893093,,,,,,,
40589,orange,20,10,10,4.04,2169.32,23.73636364,92.17020876,,,,,,,
79756,banana,100,75,50,6.64,1299.26,26.51818182,80.35812258,,,,,,,
44680,jowar,80,40,40,5.54,607.48,26.36666667,83.6912729,,,,,,,
61754,jowar,80,40,40,5.38,297.66,29.56666667,83.6912729,,,,,,,
96271,moong,20,40,20,5.48,1011.49,30.43,85.49997454,,,,,,,
11657,jute,80,40,40,5.36,1543.76,27.33333333,79.63986421,,,,,,,
45265,jute,80,40,40,5.34,207.55,26.43333333,79.63986421,,,,,,,
7808,jowar,80,40,40,5.4,70.11,25.6,83.6912729,,,,,,,
23629,rice,80,40,40,5.42,579.75,34.01,82.27282154,,,,,,,
6939,garlic,50,10,60,5.44,1603.2375,22.89090909,87.04405082,,,,,,,
18853,barley,70,40,45,5.38,87.2,23.106,83.67990891,,,,,,,
69189,potato,180,60,90,5.06,75.32,22.676,78.95371989,,,,,,,
5012,maize,80,40,20,5.54,288.3,25.46,65.09224945,,,,,,,
2316,ragi,50,40,20,5.46,607.48,26.36666667,80.86078808,,,,,,,
29110,garlic,50,10,60,5.68,1426.3,26.73636364,87.04405082,,,,,,,
25521,rice,80,40,40,5.46,840.46,33.58333333,82.27282154,,,,,,,
96516,jowar,80,40,40,5.52,73.47,23.562,83.6912729,,,,,,,
18553,rice,80,40,40,5.56,840.46,33.58333333,82.27282154,,,,,,,
26002,barley,70,40,45,5.36,87.2,23.106,83.67990891,,,,,,,
86843,rice,80,40,40,5.36,87.2,23.106,82.27282154,,,,,,,
29091,sunflower,50,60,30,5.48,167.38,23.56,50.59023438,,,,,,,
90229,onion,120,60,65,6.14,556.2,28.54545455,81.80738171,,,,,,,
67490,maize,80,40,20,5.68,85.24316,21.482,65.09224945,,,,,,,
8613,ragi,50,40,20,5.52,167.38,23.56,80.86078808,,,,,,,
29993,rice,80,40,40,5.44,297.66,29.56666667,82.27282154,,,,,,,
90972,cotton,120,40,20,5.46,884.5,27.65454545,79.84347425,,,,,,,
524,jute,80,40,40,5.58,1543.76,27.33333333,79.63986421,,,,,,,
12355,moong,20,40,20,5.54,790.98,30.61666667,85.49997454,,,,,,,
50783,maize,80,40,20,5.48,976.06,25.66666667,65.09224945,,,,,,,
72193,onion,120,60,65,5.88,1299.26,26.51818182,81.80738171,,,,,,,
24586,maize,80,40,20,5.42,1166.94,28.33333333,65.09224945,,,,,,,
34081,banana,100,75,50,6.38,1603.2375,22.89090909,80.35812258,,,,,,,
44399,tomato,100,40,90,6.18,1111.68,28.64818182,82.91064414,,,,,,,
30397,moong,20,40,20,5.32,75.32,22.676,85.49997454,,,,,,,
53042,rice,80,40,40,5.56,1145.22,28.5,82.27282154,,,,,,,
29498,rapeseed,50,40,20,5.1,19.38,22.766,67.94262421,,,,,,,
14777,rapeseed,50,40,20,5.12,70.598,18.92,67.94262421,,,,,,,
80538,turmeric,25,60,100,5.16,1603.2375,22.89090909,80.86305427,,,,,,,
25400,moong,20,40,20,5.68,840.46,33.58333333,85.49997454,,,,,,,
62183,rapeseed,50,40,20,5.08,75.32,22.676,67.94262421,,,,,,,
4088,jowar,80,40,40,5.44,579.75,34.01,83.6912729,,,,,,,
98747,moong,20,40,20,5.32,34.81,34.66666667,85.49997454,,,,,,,
94969,onion,120,60,65,5.92,122.42,18.58,81.80738171,,,,,,,
44366,rapeseed,50,40,20,5.12,73.47,23.562,67.94262421,,,,,,,
87567,onion,120,60,65,6.04,157.31,25.83333333,81.80738171,,,,,,,
65659,onion,120,60,65,6.04,1603.2375,22.89090909,81.80738171,,,,,,,
63991,turmeric,25,60,100,5.06,2169.32,23.73636364,80.86305427,,,,,,,
30890,potato,180,60,90,4.86,689.88,29.03727273,78.95371989,,,,,,,
1978,maize,80,40,20,5.44,1011.49,30.43,65.09224945,,,,,,,
13954,rice,80,40,40,5.52,1011.49,30.43,82.27282154,,,,,,,
33882,rice,80,40,40,5.34,976.06,25.66666667,82.27282154,,,,,,,
9084,potato,180,60,90,5.16,556.2,28.54545455,78.95371989,,,,,,,
47274,sunflower,50,60,30,5.54,770.44,28.68,50.59023438,,,,,,,
92640,rice,80,40,40,5.44,1166.94,28.33333333,82.27282154,,,,,,,
44167,garlic,50,10,60,5.64,1111.68,28.64818182,87.04405082,,,,,,,
54992,sunflower,50,60,30,5.36,34.81,34.66666667,50.59023438,,,,,,,
54925,soyabean,20,60,20,5.64,579.75,34.01,48.43839821,,,,,,,
89212,jowar,80,40,40,5.68,70.11,25.6,83.6912729,,,,,,,
27185,moong,20,40,20,5.64,1246.715,22.6,85.49997454,,,,,,,
1285,jowar,80,40,40,5.38,15.34,27.276,83.6912729,,,,,,,
3025,cotton,120,40,20,5.52,510.05,33.37333333,79.84347425,,,,,,,
76146,banana,100,75,50,6.4,884.5,27.65454545,80.35812258,,,,,,,
36953,turmeric,25,60,100,5.16,1426.3,26.73636364,80.86305427,,,,,,,
75331,maize,80,40,20,5.42,113.7,30.26666667,65.09224945,,,,,,,
96716,maize,80,40,20,5.38,607.48,26.36666667,65.09224945,,,,,,,
22176,turmeric,25,60,100,5.18,1426.3,26.73636364,80.86305427,,,,,,,
52267,wheat,60,30,30,6.4,73.47,23.562,69.69871028,,,,,,,
55170,wheat,60,30,30,6.9,75.32,22.676,69.69871028,,,,,,,
55861,jute,80,40,40,5.44,1166.94,28.33333333,79.63986421,,,,,,,
29896,cotton,120,40,20,5.32,297.66,29.56666667,79.84347425,,,,,,,
21325,moong,20,40,20,5.34,607.48,26.36666667,85.49997454,,,,,,,
79381,potato,180,60,90,4.9,840.46,33.58333333,78.95371989,,,,,,,
13826,rapeseed,50,40,20,4.98,73.47,23.562,67.94262421,,,,,,,
74595,sunflower,50,60,30,5.6,607.48,26.36666667,50.59023438,,,,,,,
15463,maize,80,40,20,5.34,167.38,23.56,65.09224945,,,,,,,
15901,barley,70,40,45,5.34,19.38,22.766,83.67990891,,,,,,,
87057,wheat,60,30,30,6.8,94.02,22.38,69.69871028,,,,,,,
42638,banana,100,75,50,6.38,1603.2375,22.89090909,80.35812258,,,,,,,
10403,rice,80,40,40,5.58,579.75,34.01,82.27282154,,,,,,,
87256,cotton,120,40,20,5.44,790.98,30.61666667,79.84347425,,,,,,,
28583,moong,20,40,20,5.68,607.48,26.36666667,85.49997454,,,,,,,
1121,maize,80,40,20,5.68,840.46,33.58333333,65.09224945,,,,,,,
35975,soyabean,20,60,20,5.38,607.48,26.36666667,48.43839821,,,,,,,
45137,potato,180,60,90,5.02,1050.245,18.77818182,78.95371989,,,,,,,
91212,rapeseed,50,40,20,5.08,145.76,21.66,67.94262421,,,,,,,
94380,onion,120,60,65,5.98,810.26,29.95636364,81.80738171,,,,,,,
2667,potato,180,60,90,5.14,1426.3,26.73636364,78.95371989,,,,,,,
16517,horsegram,20,60,20,6.04,98.94,25.574,53.04408395,,,,,,,
24800,ragi,50,40,20,5.32,288.3,25.46,80.86078808,,,,,,,
79338,maize,80,40,20,5.66,98.98,34.92333333,65.09224945,,,,,,,
1842,blackpepper,100,60,50,5.16,2817.86,27.90909091,80.74631724,,,,,,,
50266,onion,120,60,65,5.82,1299.26,26.51818182,81.80738171,,,,,,,
72291,garlic,50,10,60,5.42,810.26,29.95636364,87.04405082,,,,,,,
20041,maize,80,40,20,5.44,157.31,25.83333333,65.09224945,,,,,,,
38326,papaya,50,50,50,6.06,884.5,27.65454545,92.40338768,,,,,,,
44539,tomato,100,40,90,6.1,714.68,26.45454545,82.91064414,,,,,,,
84457,moong,20,40,20,5.6,34.81,34.66666667,85.49997454,,,,,,,
34733,cardamom,75,75,150,5.04,2817.86,27.90909091,83.00331663,,,,,,,
10656,wheat,60,30,30,6.5,75.32,22.676,69.69871028,,,,,,,
2623,ragi,50,40,20,5.68,1145.22,28.5,80.86078808,,,,,,,
21926,wheat,60,30,30,6.9,167.38,23.56,69.69871028,,,,,,,
70814,sweetpotato,90,20,120,4.96,2169.32,23.73636364,81.53893093,,,,,,,
24289,onion,120,60,65,5.98,1411.78,19.94545455,81.80738171,,,,,,,
15618,soyabean,20,60,20,5.34,510.05,33.37333333,48.43839821,,,,,,,
9816,cotton,120,40,20,5.52,770.44,28.68,79.84347425,,,,,,,
16367,rapeseed,50,40,20,5.06,446.14,25.44,67.94262421,,,,,,,
91835,sunflower,50,60,30,5.58,34.81,34.66666667,50.59023438,,,,,,,
44481,moong,20,40,20,5.52,607.48,26.36666667,85.49997454,,,,,,,
83269,soyabean,20,60,20,5.66,510.05,33.37333333,48.43839821,,,,,,,
57195,sweetpotato,90,20,120,4.9,1026.64,29.18636364,81.53893093,,,,,,,
94382,jowar,80,40,40,5.62,790.98,30.61666667,83.6912729,,,,,,,
40811,sweetpotato,90,20,120,4.98,2169.32,23.73636364,81.53893093,,,,,,,
80796,maize,80,40,20,5.5,1246.715,22.6,65.09224945,,,,,,,
80295,potato,180,60,90,5.02,240.1,10.38,78.95371989,,,,,,,
29454,moong,20,40,20,5.66,510.05,33.37333333,85.49997454,,,,,,,
45029,cauliflower,80,70,50,6.46,1350.025,26.01818182,82.9202,,,,,,,
95350,maize,80,40,20,5.36,199.2125,21.3,65.09224945,,,,,,,
12401,wheat,60,30,30,6.12,15.34,27.276,69.69871028,,,,,,,
21982,sweetpotato,90,20,120,5.1,1426.3,26.73636364,81.53893093,,,,,,,
45550,maize,80,40,20,5.58,167.38,23.56,65.09224945,,,,,,,
437,maize,80,40,20,5.62,1543.76,27.33333333,65.09224945,,,,,,,
79337,wheat,60,30,30,6.6,87.2,23.106,69.69871028,,,,,,,
35593,cabbage,100,65,70,6.46,1111.68,28.64818182,82.58697797,,,,,,,
22739,moong,20,40,20,5.42,510.05,33.37333333,85.49997454,,,,,,,
31855,turmeric,25,60,100,4.86,2569.52,4.9,80.86305427,,,,,,,
71949,sweetpotato,90,20,120,4.98,1299.26,26.51818182,81.53893093,,,,,,,
13337,ragi,50,40,20,5.34,199.2125,21.3,80.86078808,,,,,,,
63161,potato,180,60,90,5.16,1501.98,25.81818182,78.95371989,,,,,,,
60505,potato,180,60,90,5.12,167.38,23.56,78.95371989,,,,,,,
85162,horsegram,20,60,20,6.1,1110.78,25.66666667,53.04408395,,,,,,,
52304,barley,70,40,45,5.4,73.47,23.562,83.67990891,,,,,,,
67464,rice,80,40,40,5.54,85.24316,21.482,82.27282154,,,,,,,
72806,cotton,120,40,20,5.54,516.68,27.86666667,79.84347425,,,,,,,
62250,maize,80,40,20,5.4,579.75,34.01,65.09224945,,,,,,,
29848,cotton,120,40,20,5.42,297.66,29.56666667,79.84347425,,,,,,,
94501,moong,20,40,20,5.46,3.94,33.76333333,85.49997454,,,,,,,
89880,rapeseed,50,40,20,4.88,167.38,23.56,67.94262421,,,,,,,
78995,turmeric,25,60,100,4.96,1026.64,29.18636364,80.86305427,,,,,,,
52778,sweetpotato,90,20,120,5.06,1050.245,18.77818182,81.53893093,,,,,,,
36871,onion,120,60,65,6,1426.3,26.73636364,81.80738171,,,,,,,
10720,wheat,60,30,30,6.9,75.32,22.676,69.69871028,,,,,,,
91204,wheat,60,30,30,6.3,145.76,21.66,69.69871028,,,,,,,
37502,onion,120,60,65,6.08,556.2,28.54545455,81.80738171,,,,,,,
92307,soyabean,20,60,20,5.32,1110.78,25.66666667,48.43839821,,,,,,,
17454,jute,80,40,40,5.62,1166.94,28.33333333,79.63986421,,,,,,,
91764,garlic,50,10,60,5.5,75.32,22.676,87.04405082,,,,,,,
23239,banana,100,75,50,6.48,884.5,27.65454545,80.35812258,,,,,,,
83396,coriander,10,20,20,6.38,556.2,28.54545455,85.21199775,,,,,,,
86003,rice,80,40,40,5.5,497.88,25.03333333,82.27282154,,,,,,,
95304,jowar,80,40,40,5.56,199.2125,21.3,83.6912729,,,,,,,
70575,rapeseed,50,40,20,5,152.54,22.28,67.94262421,,,,,,,
81138,rice,80,40,40,5.44,1246.715,22.6,82.27282154,,,,,,,
57783,rice,80,40,40,5.38,168.257,28.22333333,82.27282154,,,,,,,
13716,turmeric,25,60,100,4.98,1111.68,28.64818182,80.86305427,,,,,,,
67479,maize,80,40,20,5.68,85.24316,21.482,65.09224945,,,,,,,
6676,horsegram,20,60,20,5.86,199.2125,21.3,53.04408395,,,,,,,
40951,maize,80,40,20,5.58,87.2,23.106,65.09224945,,,,,,,
20960,jowar,80,40,40,5.32,1011.49,30.43,83.6912729,,,,,,,
54746,banana,100,75,50,6.46,942.8,28.99454545,80.35812258,,,,,,,
47110,onion,120,60,65,6.12,98.94,25.574,81.80738171,,,,,,,
75636,wheat,60,30,30,6.4,66.52,20.312,69.69871028,,,,,,,
30631,rapeseed,50,40,20,4.88,75.32,22.676,67.94262421,,,,,,,
21945,onion,120,60,65,5.92,1426.3,26.73636364,81.80738171,,,,,,,
29043,ragi,50,40,20,5.62,1145.22,28.5,80.86078808,,,,,,,
14224,potato,180,60,90,5.1,1111.68,28.64818182,78.95371989,,,,,,,
97623,moong,20,40,20,5.5,411.52,34.73,85.49997454,,,,,,,
90637,banana,100,75,50,6.46,884.5,27.65454545,80.35812258,,,,,,,
90100,coriander,10,20,20,6.34,10.265748,25.76,85.21199775,,,,,,,
92066,wheat,60,30,30,6.3,75.32,22.676,69.69871028,,,,,,,
16234,sunflower,50,60,30,5.62,297.66,29.56666667,50.59023438,,,,,,,
99366,sweetpotato,90,20,120,5.06,579.75,34.01,81.53893093,,,,,,,
39192,moong,20,40,20,5.62,34.81,34.66666667,85.49997454,,,,,,,
81562,rice,80,40,40,5.42,1011.49,30.43,82.27282154,,,,,,,
44805,rice,80,40,40,5.62,37.09,27.96666667,82.27282154,,,,,,,
69792,rapeseed,50,40,20,5.16,75.32,22.676,67.94262421,,,,,,,
36921,onion,120,60,65,6.16,1426.3,26.73636364,81.80738171,,,,,,,
95150,ragi,50,40,20,5.44,157.31,25.83333333,80.86078808,,,,,,,
19978,moong,20,40,20,5.48,199.2125,21.3,85.49997454,,,,,,,
35043,jowar,80,40,40,5.38,1011.49,30.43,83.6912729,,,,,,,
94373,cotton,120,40,20,5.42,790.98,30.61666667,79.84347425,,,,,,,
38595,mango,20,20,30,4.9,942.8,28.99454545,50.1565727,,,,,,,
35020,potato,180,60,90,5.14,1111.68,28.64818182,78.95371989,,,,,,,
66869,coriander,10,20,20,6.5,1111.68,28.64818182,85.21199775,,,,,,,
23200,ragi,50,40,20,5.32,297.66,29.56666667,80.86078808,,,,,,,
88423,potato,180,60,90,4.94,1111.68,28.64818182,78.95371989,,,,,,,
42041,maize,80,40,20,5.68,331.88,35.34666667,65.09224945,,,,,,,
71430,maize,80,40,20,5.42,98.98,34.92333333,65.09224945,,,,,,,
86304,rice,80,40,40,5.52,497.88,25.03333333,82.27282154,,,,,,,
64646,horsegram,20,60,20,5.86,1151.02,28.03333333,53.04408395,,,,,,,
18598,maize,80,40,20,5.44,98.98,34.92333333,65.09224945,,,,,,,
28316,maize,80,40,20,5.5,607.48,26.36666667,65.09224945,,,,,,,
75115,maize,80,40,20,5.32,207.55,26.43333333,65.09224945,,,,,,,
12400,rapeseed,50,40,20,4.96,15.34,27.276,67.94262421,,,,,,,
17149,moong,20,40,20,5.36,34.81,34.66666667,85.49997454,,,,,,,
90455,coriander,10,20,20,6.54,556.2,28.54545455,85.21199775,,,,,,,
73095,soyabean,20,60,20,5.42,1246.715,22.6,48.43839821,,,,,,,
92482,rice,80,40,40,5.54,152.54,22.28,82.27282154,,,,,,,
87520,ragi,50,40,20,5.68,1246.715,22.6,80.86078808,,,,,,,
72896,onion,120,60,65,5.86,122.42,18.58,81.80738171,,,,,,,
39269,jowar,80,40,40,5.46,579.75,34.01,83.6912729,,,,,,,
7363,banana,100,75,50,6.66,2817.86,27.90909091,80.35812258,,,,,,,
47900,moong,20,40,20,5.38,34.81,34.66666667,85.49997454,,,,,,,
98220,cotton,120,40,20,5.66,297.66,29.56666667,79.84347425,,,,,,,
95400,jowar,80,40,40,5.6,1246.715,22.6,83.6912729,,,,,,,
82813,moong,20,40,20,5.42,1145.22,28.5,85.49997454,,,,,,,
27334,sunflower,50,60,30,5.48,1246.715,22.6,50.59023438,,,,,,,
79798,sunflower,50,60,30,5.52,1151.02,28.03333333,50.59023438,,,,,,,
72979,potato,180,60,90,4.86,122.42,18.58,78.95371989,,,,,,,
46370,sunflower,50,60,30,5.54,297.66,29.56666667,50.59023438,,,,,,,
27169,wheat,60,30,30,6.11,199.2125,21.3,69.69871028,,,,,,,
27028,rapeseed,50,40,20,4.9,199.2125,21.3,67.94262421,,,,,,,
39111,maize,80,40,20,5.5,579.75,34.01,65.09224945,,,,,,,
2758,maize,80,40,20,5.6,1145.22,28.5,65.09224945,,,,,,,
70827,banana,100,75,50,6.38,2169.32,23.73636364,80.35812258,,,,,,,
48159,rapeseed,50,40,20,4.84,75.32,22.676,67.94262421,,,,,,,
12986,sunflower,50,60,30,5.52,1246.715,22.6,50.59023438,,,,,,,
12585,jowar,80,40,40,5.4,331.88,35.34666667,83.6912729,,,,,,,
59107,banana,100,75,50,6.46,1603.2375,22.89090909,80.35812258,,,,,,,
49685,rapeseed,50,40,20,4.82,87.2,23.106,67.94262421,,,,,,,
17486,horsegram,20,60,20,6.02,152.54,22.28,53.04408395,,,,,,,
75554,moong,20,40,20,5.68,113.7,30.26666667,85.49997454,,,,,,,
58674,rice,80,40,40,5.34,1246.715,22.6,82.27282154,,,,,,,
59590,potato,180,60,90,4.88,1111.68,28.64818182,78.95371989,,,,,,,
64254,rice,80,40,40,5.64,87.2,23.106,82.27282154,,,,,,,
68528,banana,100,75,50,6.54,884.5,27.65454545,80.35812258,,,,,,,
27316,horsegram,20,60,20,5.9,199.2125,21.3,53.04408395,,,,,,,
93347,moong,20,40,20,5.56,127.68,20.8,85.49997454,,,,,,,
